"gene.name","Oligodendro","Microglia","aNSC_NPC","Astrocyte_qNSC","Neuroblast","Endothelial"
"Vmn2r82",0,0,0,0,0,0
"Gm47015",0,0,0,0,0,0
"Vmn2r83",0,0,0,0,0,0
"Plpp2",0,0,0,0,0,0
"Mier2",0,0,0,0,0,0
"Theg",0,0,0,0,0,0
"C2cd4c",0,0,0,0,0,0
"Shc2",0,0,0,0,0,0
"Odf3l2",0,0,0,0,0,0
"Madcam1",0,0,0,0,0,0
"Tpgs1",0,0,0,0,0.000199565588538156,0
"Cdc34",0,0,0.000422942420828155,0,0.00101177129405896,0
"Gzmm",0,0,0,0,0.00107410187033279,0
"Bsg",0,0,0,0,0,0
"Hcn2",0,0,0,0,0,0
"Polrmt",0,0,0,0,0,0
"Fgf22",-6.9947241538854e-05,0,0,0,0,0
"Rnf126",0,0,0,0,0,0
"Fstl3",0,0,-0.0389400837060762,0,0,0
"Prss57",0,0,0,0,0,0
"Palm",0,0,0,0,0,0
"Gm48495",0,0,0,0,0,0
"Misp",0,0,0,0,0,0
"Ptbp1",0,0,0,0,0,0
"Plppr3",0,0,0,0,0,0
"Gm17134",0,0,0,0,-0.00536166200406649,0
"Prtn3",0,0,0.0103518661251563,0,0,0
"Elane",0,0,-1.31864722908475e-05,0,0,0
"Cfd",0,0,0,0,0,0
"Med16",0,0,0,0,0,0
"R3hdm4",0,0,0,0,0,0
"Gm26602",0,0,0,0,0,0
"Kiss1r",-0.00162603173265049,0,-0.00264554596935712,0,0,0
"Arid3a",-3.40895510568784e-05,0,0,0,0,0
"Wdr18",0,0,0,0,0,0
"Grin3b",0,0,0,0,0,0
"Tmem259",0,0,0,0,0,0
"Cnn2",0,0,0,0,0,0
"Abca7",-0.000826287662658909,0,0,-0.000695943864866023,0.000857245613485432,0
"Arhgap45",0,0,2.57529305020435e-05,0.00025116061548637,0,0
"Polr2e",0,0,0,0,0,0
"Gpx4",-0.000453252341775102,0,0,0,0,0
"Sbno2",0,0,0,0,0,0
"Stk11",0,0,0,0,0.00134550378555739,0
"Cbarp",0,0,0,0,0,0
"Atp5d",0,0,0,0,0,0
"Midn",0,-0.000256090965685714,0,0,0,0
"Cirbp",-0.00126457163077244,0,0,-5.40750216840055e-05,0,0
"1600002K03Rik",-0.000317567597073203,0.00252373901984478,0,0,0,0
"Efna2",0,0,0,0,0,0
"Mum1",0,0,0,0,0,-0.00014873645691041
"Ndufs7",0,0,0,0,0,0
"Gamt",0.00540694422108134,0,0,0,0,0
"Dazap1",0,0,0,0,0,0
"Gm15122",0,0,0,0,0,0
"Rps15",0,0,0,0,0,0
"Apc2",0,0,0,0,0,0
"2310011J03Rik",-5.42442334344645e-05,-7.34115729208215e-05,0,0,0,0
"Pcsk4",0,0,0,0,-0.000446296772351423,0
"Reep6",0,0.00237524125127992,0,0,0,0
"Adamtsl5",0.000278555528068845,0,0,0,0,0
"Plk5",0,0,0,0.000487261045443475,0,0
"Gm15123",0,0,0,0,0,0
"Gm15124",0,0,0,0,0,0
"Mex3d",0.000212452613692517,0,0,0,0,0
"Mbd3",0,0,0,0,0,0
"Uqcr11",0,-0.000969666332419871,0,0,0,0
"Tcf3",0,0,0,0,0,0
"Onecut3",0,0,0,0,0,0
"Atp8b3",0,0,0,0,0,0
"Rexo1",0,0,0,0,0,0
"Klf16",0,0,0,0,0,0
"Gm26710",0,0,-0.000882473445458666,0,-0.00167222699203989,0
"Abhd17a",0,0,0,0,0,0
"Scamp4",-0.002105344050875,0,0,0,0,0
"Adat3",0,0,0,0,0,0
"Gm49322",0,0,-3.43953720028111e-06,0,0.000980104838456484,0
"Csnk1g2",0,0,0,0,0,0.000126512391638475
"Btbd2",0,0,0,0,0,0
"Mknk2",0,0,0,0,0,0
"Gm26541",0,0,0,0,0,0
"Mob3a",-9.93277548102648e-05,5.89184844615722e-05,0,0,0,0
"Izumo4",-0.000126366300010384,0,0,0,0,0
"Ap3d1",0,0,0,0,0,0
"Dot1l",0,0,0,0,0,0
"Gm17151",0,0,0,0,0,0
"Plekhj1",0,0,0,0,0,0
"Sf3a2",0,0,-4.85803416816481e-07,-0.000315405775674305,0,0
"Amh",0,0,0,0,0,0
"Jsrp1",0,0,0,0,0,0
"Oaz1",0,0.000476903873971843,0.0015031467758896,0,0.000549059783483557,0
"Lingo3",0,7.61198660179838e-05,0,0,0,0
"Lsm7",0,0,0,-0.00012550912145122,0,0
"Sppl2b",0,0,0,0,0,0
"Tmprss9",0,0,0,0,0,0
"Timm13",0,2.71677198774465e-05,0,0,0,0
"Lmnb2",0,0,0,0,0,0
"Gadd45b",0,0,0,0,0,0
"Gng7",0,0,0,0,0,0
"Diras1",0,0,-6.28398891540001e-05,0,0,0
"Gm16099",0,0,0,0,0,0
"Slc39a3",0,0,0,0,0,0
"Sgta",0,0,0,0,0,0
"Thop1",0,0,0,0,0,0
"Creb3l3",0,0,0,0,0,0
"Map2k2",0,0.000722322173598929,0,0,0,-5.27817042984696e-05
"Zbtb7a",0,0,0,0,0,-0.000358524503303497
"Pias4",0,0,0,0.00010721363103062,0,0
"Eef2",0,0,0,0,0,0
"4930442H23Rik",0,0,0,0,0,0
"Dapk3",0,0,0,0,0,0
"Atcayos",0,0,0,0,0,0
"Nmrk2",0,0,0,0,0,0
"Atcay",-0.00127178067136682,0,0,0,-0.000303335903143162,0
"Zfr2",0,0,0,0,0,0.00218675005009459
"Matk",0,0,0,0,0,0
"Mrpl54",0,0,0,0,0,0
"Apba3",0,0,0,0,0,0
"Tjp3",0,0,0,0,0,0
"Pip5k1c",0,0,0,0,0,-0.00199118774108663
"Gm16315",0,0,0,0,0,0
"Cactin",0,0,0,0,0,0
"Tbxa2r",0,0,0,0,0,0
"Gipc3",0,0,0,0,0,0
"Hmg20b",0,0,0,0,0,0
"Mfsd12",0,0,0,0,0,0
"4930404N11Rik",0,0,0,0,0,0
"Fzr1",-0.000237575436540193,0,0,0,0,0
"Dohh",7.24886115596903e-05,0,0,0,0.000380695072733536,0
"Gm48551",0,0,0,0,0,0
"Gm48552",0,0,0,0,0,0
"Smim24",0,0,0,0,0,0
"Nfic",-8.66759597169637e-05,0,0,0,0,0
"Gm16104",0,0,0.00226907050077774,0,0,0
"Celf5",0,0,0,0,0,0
"Gm16105",0,0,0,0,0,0
"Ncln",0,0,0,0,0,0
"S1pr4",0,0,0,0,0,0
"Gna15",0,0,0,0.000211281118418751,0.000374722733132276,0
"Gm47697",0,0,0,0,0,0
"Gna11",0,0,0,0,0,0
"Aes",0,0,0,0,0,0
"Gm15917",0,0,0,0,0,0
"Tle2",0,0,0,0,0,0
"Tle6",0,0,0,0,0,0
"BC025920",0,-0.00140926073427733,0,0.000187139528355504,0,0
"Gm26896",0,0,0,0,0,0
"Sirt6",0,0,0,0,0,0
"Ankrd24",0,0,0,-0.000134899799420596,0.000465654674123151,0
"Gm10778",0,0,0,0,0,0
"Zfp433",0,0,0,0,0,-0.000132764633316963
"Gm3055",0.00668515273948532,0,0.000307570788413659,0,0,0
"Gm4767",0,0,0,0,0,0
"Gm32687",0,0,0,0.00730871685174637,0,0
"Zfp781",0,0,0,0,0,0
"Zfp873",0,0,0,0,0,0
"BC024063",0,0,0,0,0,0
"AU041133",0,0,0,0,0,0
"AC158605.1",0,0.000147897755365861,0,0,0,0
"Zfp938",0,0,0,0,0,0
"4932415D10Rik",0,0,0,0,0,0
"Gm4924",0,0,0,0,0,0
"Gm1553",0,0,0,0,0,0
"1190007I07Rik",0,0,0,4.83928520663975e-05,0,0
"Tdg",8.73436463962035e-05,0,0,0,0,0
"Glt8d2",0,0,0.00299354388656431,0,0,0
"Hcfc2",0,0,0,0,0,0
"Nfyb",0,0,0,0,-0.000136500158835052,0
"Gm47561",0,0,0,0,0,0
"1700028I16Rik",0,0,0,0,0,0
"Txnrd1",-0.00020010738365802,0,0,-3.35985762047833e-05,0,0
"Eid3",0,0,0,0,0,0
"Chst11",0.000445375334813044,0,0,0,0,0
"1700025N21Rik",0,0,0,0,0,0
"Slc41a2",0,-0.0476044649687473,0,0,0,0
"Gm40723",0,0,0,0,0,0
"D10Wsu102e",0,0,-3.88208999944974e-05,0,0,0
"Aldh1l2",-3.4594379784579e-05,0,-0.00496334902920728,0,0,0
"Washc4",0,0,0,0,0,0
"Appl2",0,0,-0.000868143561039202,0,0,0
"1500009L16Rik",0,0.000860056556648403,0,0,0,0
"C230099D08Rik",0,0,0,0,0,0
"Gm34184",0,0,0,0,0,0
"Gm34113",0,0,0,0,0,0
"Gm47253",0,0,0,0,0,0
"Nuak1",0,0,-0.00115771415951593,0,0,0
"4930463O16Rik",0,-0.00016291954353324,0,0,0,0
"E230014E18Rik",0,0,0,0,0,0
"Ckap4",0,0,0,0,4.92849236111738e-05,0
"Platr7",0,0,0,0,0,0
"Tcp11l2",0,0,0,0,0,0
"Polr3b",0,0,0,0,0,0
"Rfx4",0,0,0,-6.49052244539365e-05,0,0
"Ric8b",0,0,-0.000239738993382906,0,0,-4.06066667841557e-05
"Fhl4",0,0,0,0,0,0
"Tmem263",0,0,0,0.000224276189209646,0,0
"Mterf2",0,0,0,0,0,0
"Cry1",0,0,0,-3.19954975802792e-05,0,0
"Btbd11",0,0,0,0,0,0
"Gm47358",0,0,0,0,0,0
"Gm1559",0,0,0,0,0,0
"Pwp1",0,0,0,0,-0.00430972729153711,0
"Prdm4",0,0,0,0,-0.000613314131616184,0
"Ascl4",0,0,0.00359241637597026,0,0,0
"Rtcb",0,0,0,0.000167143525605021,0,0
"Bpifc",0.0042639756996399,0,0,0,0,0
"A230060F14Rik",0,0,0,0,0,0
"Fbxo7",0,0,0,0,0,0
"Syn3",0,0,0,0,0,0
"4930486F22Rik",0,0,0,0,0,0
"Gm15990",0,0,0,0,0,0
"Timp3",0,-9.29789086820951e-05,0,0,0,0
"Gm6729",0,0.00582781118593924,0,0,0,0
"Gm48485",0,0,0,0,0,0
"Hsp90b1",0,0.000349259233188299,0,0.00011021885853275,0,0
"Ttc41",0,0,0,0,0,0
"Gm49358",0,0,0,0,0,0
"Nt5dc3",0,0,0,0,0,0.00189757659717296
"Gm16268",0,0,0,0,0,0
"Stab2",0,0,0,0,0,0
"Gm16280",0,0,0,0,0,0
"Gm16271",0,0,0,0,0,0
"1700113H08Rik",0,0,0,0,0,0
"4930555G07Rik",0,0,0,0,0,0
"Ascl1",0,0,0,0,0,0
"Pah",0,0,0,0,0,0
"Igf1os",0,0,0,0,0,0
"Igf1",0,0,0,0,0,0
"Gm48306",0,0,0,0,0,0
"Pmch",0,0,0,0,0,0
"Parpbp",0,0,0,0,0,0
"4921515L22Rik",0,0,0,0,0,0
"Nup37",0,0,0.000553578406248769,0,0,0
"Washc3",0,0,0,0,0,0
"Dram1",-0.00673279509847197,-0.00435357787822291,0,0,0,0
"Gnptab",0,0,0,0,0,0
"Gm26546",0,0,0,0,0,0
"Gm16235",0,0,0,0,0,0
"Chpt1",-8.28283798049497e-05,0,0,0,0,0
"Sycp3",0,0,0,0,0,0
"Mybpc1",0,0,0,0,0,0
"Spic",0,0,0,0,0,0
"Arl1",0,0,0,0.000566752657819564,0,0
"Utp20",0,0,0,0,0,0
"Slc5a8",0,0,0,0,0,0
"Ano4",0.000134958643146292,0,0,0,0,0
"Gas2l3",0,0,0,0,0,0
"Nr1h4",0,0,0,0,0,0
"Slc17a8",0,0,0,0,0,0
"Scyl2",0,0,0,0,0,0
"Actr6",0.000123198104947637,0,0,0,0,0
"Uhrf1bp1l",0,0,0,-4.85140671845864e-05,0,0
"Anks1b",0.00546113166922168,0,0,0,-0.00489878514859612,0.000452236225515239
"Apaf1",0,0,0,0,-0.0018647881427148,0
"Ikbip",0,0,0,0,0,0.000400884750132483
"Slc25a3",0,0,0,0.00110611149185175,0,0
"Tmpo",-0.000132116176063053,0,0,0,0,0
"Gm26765",0,0,0,0,0,0
"4930534H03Rik",0,0,0,0,0,0
"Gm47082",0,0,0,0,0,0
"Gm31592",0,0,0,0,0,0
"Rmst",0,0,0,0,0,0
"Gm26700",0,0,0,0,0,0
"Gm20757",0,0,0.00356012468815649,0,0,0
"4930401A07Rik",0,0,0,0,0,0
"Gm31822",0,0,0,0,0,0
"Nedd1",0,0,0,0,0,0
"Cfap54",0,0,0,0,-0.000407168794266738,0
"Gm32468",0,0,0.000504596599191257,0,0,0
"Cdk17",0,0,0,0,0,0
"Elk3",0,0,0,0,-3.41677666226253e-05,-7.50998148071498e-05
"Gm32688",0,-3.56524156383934e-06,0,0,0,0
"Gm17745",0,0,0,0,0,0
"Lta4h",0,0,0,-0.00039520536204824,0.000592033832780569,0
"Hal",4.75894005341423e-06,0,0,0,0,0
"Amdhd1",0,0,0,-0.000571616845382196,0,0
"Ccdc38",0,0,0,0,0,0
"Snrpf",0,0,0,0,0,0
"4933408J17Rik",0,0,0,0,0,-0.000464335823630627
"Gm47156",0,0,0,0,0,0
"Ntn4",0,0,0,0,0,-0.000228477034299815
"Gm15915",0,0,0,0,0,0
"Gm15963",0,0,0,0,0,0
"Usp44",0,0,0.002070746933118,0,-0.00617875437961948,0
"Metap2",0,0,0,0,0,0
"4930471D02Rik",0,0,0,0,0,0
"Vezt",0,0,0,0,0,0
"Fgd6",0,0,0,0,0,0
"Nr2c1",0,0,0,0,0,0
"Ndufa12",0,0,0,0,0,0
"Gm4792",0,0,0,0,0,0
"Tmcc3",0,0,-1.95913934362223e-06,0,0,0
"Tmcc3os",0,0,0,0,0,0
"Gm48657",0,0,0,0,0,0
"Cep83",0,0,0,0,0,0
"Gm48689",0,0,0,0,0,0
"Plxnc1",0,0,0.000182042172852893,0,0,0
"Gm48867",0,0,0,0,0,0
"Gm29684",0,0,0,0,0,0
"Gm33091",0,0,0,0,0,0
"Cradd",0,0,0,0,0,0
"Gm48882",0,0,0,0,0,0
"2310039L15Rik",0,0,0,0,0,0
"Socs2",0,0,0,-0.000964795905858481,0,0
"Gm47599",0,0,0,0,0,0
"Mrpl42",0,0,0,1.33454765739075e-05,0,0
"Ube2n",0,0,0,0,0,0
"Nudt4",0.00734547073608074,0,0,0,0,0
"Gm33336",0,0,0,0,0,0
"Gm47667",0,0,0,0,0,0
"Anapc15-ps",0,0,0,0,0,0
"Gm47671",0,0,0,0,0,0
"1110019B22Rik",0,0,0,0,0,0
"Gm47708",0,0,0,0,0,0
"4732465J04Rik",0,0,0,0,0,0
"Gm47718",0,0,0,0,0,0
"Gm47719",0,0,0,0,0,0
"Gm33543",0,0,0,0,0,0
"Gm47725",0,0,0,0,0,0
"Eea1",-0.000158256753227852,0,0,0,0,0
"Gm5426",0,0,0,0,0,0
"4930459C07Rik",0,0,0,0,0,0
"Gm48427",0,0,0,0,0,0
"Gm33782",0,0,0,0,0.00199415889841964,0
"Gm48428",0,0,0,0,0,0
"Gm48505",0,0,0,0,0,0
"Gm33843",0,0,0,0,-3.25353903575553e-05,0
"Btg1",0,0,0,0,0,0
"Gm48521",0,0,0,0,0,0
"Gm33981",0,0,0,0,0,0
"4930556N09Rik",0,0,0,0,0,0
"Dcn",0,0,0,0,0,0.00130883705212369
"Lum",0,0,0,0,0,0
"4930473O22Rik",0,0,0,0,0,0
"Kera",0,0,0,0,0,0
"Epyc",0,0,0,0,0,0
"Gm10754",0,0,0,0,0,0
"Ccer1",0,0,0,0,0,0
"4930525C09Rik",0,0,0,0,0,0
"C030005K15Rik",0,0,0,0,0,0
"Gm8633",0,0,0,0,0,0
"Gm34297",0,0,0,0,0,0
"Gm5427",0,0,0,0,0,0
"Atp2b1",0,0,-0.00782661273262162,0,6.35380797739778e-05,0
"Poc1b",-0.000168690291425118,0,0,0,0,0
"Galnt4",0,0,0,0,0,0
"Phxr2",0,0,0,0,0,0
"Gm16239",0,0,0,0,0,0
"Gm34574",0,0,0,0,0,0
"Gm48884",0,0,0,0,0,0
"Gm34777",0,0,0,0,-0.000701200485089475,0
"Dusp6",0,0,0,0,0,0.000357007161789402
"Gm34921",0,0,0,0,0,0
"Gm48089",0,0,0,0,0,0
"B530045E10Rik",0,0,0,0,0,0
"Gm35035",0,0,0,0,0,0
"Gm34983",0,0,0,0,0,0
"Gm20110",0,0,0,0,0,0
"Gm35101",0,0,0,0,0,0
"Gm47578",0,0,0,0,0.108984402823158,0
"Csl",0,0,0,0,0,0
"Gm35206",0,0,-0.00134830819518566,0,0,0
"Kitl",0,0,0.000424450588956904,0,0,0
"AC167229.1",0,0,0,0,0,0
"Gm4301",0,0,0,0,0,0
"Gm4302",0,0,0,0,0,0
"Gm4303",0,0,0,0,0,0
"Gm4305",0,0,0,0,0,0
"Gm4307",0,0,0,0,0,0
"Gm4312",0,0,0,0,0,0
"Tmtc3",0.000237228992059802,0,0,0,0,0
"Cep290",0,0,0,0,0,0
"4930430F08Rik",0,0,0,0,0,0
"1700017N19Rik",0,0,0,0,0,0
"Gm35722",0,0,0,0.000850731869698424,0,0
"Mgat4c",-0.0166882055341762,0,0,0.000562554352824482,0,0
"Gm47033",0,0,0,0,0,0
"Gm47101",0,0,0,0,4.91759411124782e-05,0
"Nts",0,0,0,0,0,0
"Rassf9",1.47778770532749e-07,0,-0.00207749274370613,0,0,0
"Gm47143",0,0,0,0,0,0
"Alx1",0,0,0,0,0,0
"Gm17028",0,0,0,0,0,0
"Lrriq1",0,-0.0113719016796466,0.00185525648208976,0.000341289482186478,0,0
"Slc6a15",0,0,0.000389469229277882,0,0,0
"Gm47223",0,0,0,0,0,0
"Gm47221",0,0,0,0,-0.00867858992211864,0
"Gm47224",0,0,0,0,0,0
"Gm47226",0,0,0,0,0,0
"Gm21293",0,0,0,0,0,0
"Gm6763",0,0,0,0,0,0
"Gm8764",0,0,0,0,0,0
"Gm21304",0,0,0,0,0,0
"Gm21312",0,0,0,0,0,0
"Gm20765",0,0,0,0,0,0
"Gm4340",0,0,0,0,0,0
"Tmtc2",0,0,0,0,0,0.000116583856913486
"Mettl25",0,0,0,0,0,0
"Ccdc59",0,0,0,0,0,0
"C230021G24Rik",0,0,0,0,0,0
"Ppfia2",0.000514254578310718,0,0,0,0,0
"4930532I03Rik",0,0,0,0,0,0
"Acss3",0,0,0,0,0,0
"Gm29674",0,0,0,0,0,0
"Lin7a",0,0.00367893291492962,0.0027024760594,0,0.000641260379063304,0
"Myf5",0,0,0,0,0,0
"Myf6",0,0,0,0,0,0
"Ptprq",0,0,0,0,0,0
"Otogl",0,0,0,0,0,0
"Gm29685",0,0,0,0,0,0
"Ppp1r12a",0,0,0,0,0,0
"Pawr",0,0,0,0,0,0
"Gm36283",0,0,0,0,0,0
"Syt1",0,0,0,0,0,0
"Gm5136",0,0,0,0,0,0
"Nav3",0,0,0,0,0,0
"9230102K24Rik",0,0,0,0,0,0
"E2f7",0,0,0,-0.00507767813860306,0,0
"1700020G17Rik",0,0,0,0,0,0
"Csrp2",0,0,0,0,0,0
"Zdhhc17",0,0,0,0,0,0
"Osbpl8",0,0,0,0,0,0
"Bbs10",0,0,0,0,0,0
"Gm40761",0,0,0,0,0,0
"Nap1l1",-0.00207368190044841,0,0,0,0,0
"Phlda1",0.00213150307644377,0,0,0,0.00440636644748644,0
"Gm28592",0,0,0,0,0,0
"4933440J02Rik",0,0,0,0,0,0
"Gm30262",0,0,0,0,0,0
"Gm30624",0,0,0,0,0,0
"Gm47865",0,0,0,0,0,0
"Gm20758",0,0,0,0,0,0
"Krr1",0,0,0,0,9.12177085250588e-07,0
"Glipr1",0,0,0,0,0.000399280884776892,0
"Glipr1l1",0,0,0,0,0,0
"Glipr1l2",0,0,0,0,0,0
"Glipr1l3",0,0,0,0,0,0
"Caps2",0,0,0,0,0,0
"Gm47419",0,0,0,0,0,0
"Kcnc2",0,0,0,0,0,0
"1700010J16Rik",0,0,0,0,0,0
"Gm3942",0,0,0,0,0,0
"Atxn7l3b",0,0,0,0,0,0
"Gm47524",0,0,0,0,0,0
"Gm47532",0,0,0,0,0,0
"Gm40765",0,0,0,0,0,0
"Trhde",0,0,0,0,0,0
"4930473D10Rik",0,0,0,0,0,0
"Gm15723",0,0,0,0,0,0
"Gm31182",0,0,0,0,0,0
"Gm31267",0,0,0,0,0,0
"Tph2",0,0,0,0,0,0
"Tbc1d15",0,0,0,0,0,0
"Rab21",0,0,0,0,0,0
"Tmem19",0,0,0,0,0,0
"Thap2",0,0,0,0,0,0.000509750582516119
"Zfc3h1",0,0,0,0,0,0
"Lgr5",0,0,0,0,0,0
"A930009A15Rik",0,0,0,0,0,0
"AC153364.1",0,0,0,0,0,0
"Tspan8",0,0,0,0,0,0
"Ptprr",0,0,-0.00112388185892373,0,0,0
"4933416C03Rik",0,0,0,0,0,0
"Ptprb",0,0,0,-0.000889808191021877,0,-5.95468797670994e-07
"Kcnmb4",0,0,0,-0.000102026220879156,0,0
"Kcnmb4os1",0,0,0,0,0,0
"Kcnmb4os2",0,0,0.000507652804584321,0,0,0
"Cnot2",0,0,0,0,0,0
"Gm26579",0,0,0,0,0,0
"1700030O20Rik",0,0,0,0,0,0
"4930579P08Rik",0,0,0,0,0,0
"Myrfl",0,0,0,0,0,0
"Rab3ip",0,0,0,0,0,0
"Gm10271",0,0,0,0,0,0
"D630029K05Rik",0,0,0,0,0,0
"Best3",0,0,0,0,0,0
"Gm10747",0,0,0,0,0,0
"Lrrc10",0,0,0,0,0,0
"Cct2",0,0,0,4.03433310055559e-05,9.27233881640879e-05,0
"Frs2",0,0,0,0,-2.50527726916492e-05,0
"4930423D24Rik",0,0,0,0,0,0
"Yeats4",0,0,0,0,0,0
"9530003J23Rik",0,0,0,0,0,0
"Lyz2",0,0,0,0,0,0
"Lyz1",0,0,0,0,0,0
"Cpsf6",0,0,0,0,0,0
"Gm48903",0,0,0,0,0,0
"Gm40770",0,0.011716439347079,0,0,0,0
"Gm32141",0,0,0,0,0,0
"Gm32235",0,0,0,0,0,0
"Gm32365",0,0,0,0,0,0
"Cpm",0,0,0,0,0.000583760979966123,0
"Mdm2",0,0,0,0,0,0
"Slc35e3",0,0,0,-0.0014972827451983,0,0
"Nup107",0,0,0.000104102525293901,0,0,0
"Rap1b",0,0,0,0.000273312803366352,0,0
"Gm32552",0,0,0,0,0,0
"Gm40773",0,0.0091446602480861,0,0,0,0
"4933411E08Rik",0,0,0,0,0,0
"5330439M10Rik",0,0,0,0,0,0
"Mdm1",0,0,0,0,0,0
"Gm47958",0,0,0,0,0,0
"Il22",0,0,0,0,0.000255577969700041,0
"Gm32717",0,0,0,0,0,0
"Gm32802",0,0,0,0,0,0
"Iltifb",0,0,0,0,0,0
"Gm9040",0,0,0,0,0,0
"Gm9044",0,0,0,0,0,0
"Gm9045",0,0,0,0,0,0
"Gm9046",0,0,0,0,0,0
"Gm9048",0,0,0,0,0,0
"Gm9049",0,0,0,0,0,0
"Ifng",0,0,0,0,0,0
"Ifngas1",0,0,0,0,0,0
"Gm33337",0,0,0,0,0,0
"Gm47425",0,0,0,0,0,0
"Gm4065",0,0,0,0,0,0
"Dyrk2",0,0,0,0,0,0
"Gm38403",0,0,0,0,0,0
"Gm47461",0,0,0,0,0,0
"Gm33677",0,0,0,0,0,0
"1700064J06Rik",0,0,0,0,0,0
"Gm47480",0,0,0,0,0,0
"Gm34045",0,0,0,0,0,0
"Cand1",0,0,0,0,0,0
"4930477N07Rik",0,0,0,0,0,0
"1700025F24Rik",0,0,0,0,0,0
"Grip1os3",0,0,0,0,0,0
"Gm16321",0,0,0,0,0,0
"Grip1",0,0,0,0,0,0
"Gm47027",0,0,0,0,0,0
"Grip1os2",0,0,0,0,0,0
"Grip1os1",0,0,0,0,0,0
"Helb",0,0,0,0,0,0
"Irak3",0,0,0,0,0,0
"Gm47009",0,0,0,0,0,0
"Tmbim4",0,0,0,0,0,0
"Llph",-3.79647638313796e-05,0,0,0,0,0
"Hmga2",0,0,0,0,0.00104390934767581,0
"1700006J14Rik",0,0,0,0,0,0
"9230105E05Rik",0,0,0,0,0,0
"4930471E19Rik",0,0,0,0,0,0
"Gm48202",0,0,0,0,0,0
"4921513I03Rik",0,0,0,0,0,0
"Msrb3",0,0,0,0,0,0
"Gm15961",0,0,0,0,0,0
"Gm15910",0,0,0,0,0,0
"Lemd3",0,0,0,0,0,0
"Gm48341",0,0,0,0,0,0
"Wif1",0,0,0,0,-0.00150820185766651,0
"Gm48410",0,0,0,0,0,0
"4930432O09Rik",0,0,0,0,0,0
"Gm35404",0,0,0,0,0,0
"Tbc1d30",0,0,0,0,0,0
"Gm48435",0,0,0,0,0,0
"Gns",0,0,0,0,0,0
"Rassf3",0,0,0,0,0,0
"Gm40787",0,0,0,0,0,0
"Gm46204",0,0,0,0,0,0
"Gm35696",0,0,0,0,0,0
"Tbk1",0,0,0,0,-0.000181130344612853,0
"Xpot",0,0,0,0,0,0.00358645139542536
"D930020B18Rik",0,0,0,0,0,0
"Gm35865",0,0,0,0,0,0
"BC048403",0,0,0.000348189031398885,0,0,0
"Srgap1",0,0,0.00152381305909896,0,0,0
"Tmem5",0,0,0,0,7.53817038410163e-07,-0.00211881872607397
"Gm4489",0,0,0,0,0,0
"Gm36041",0,0,0,0,0,0
"Gm48877",0,0,0,0,0,0
"Avpr1a",0,0,0,0,0,0
"A130077B15Rik",0,0,0.00349054759012252,0,0,0
"Ppm1h",0,0,0,0,0,0
"Gm36208",0,0,0,0,0,0
"Mon2",-0.000652687297814486,0,0,-0.000145192730554322,0,0
"Usp15",0,0,0,0,0,0
"Fam19a2",0,0,0.0104522106767157,0,0,0
"Gm47839",0,0,0,0,0,0
"Gm36719",0,0,0,0,0,0
"Slc16a7",0,0,0,0,0,0
"Gm45604",0,0,0,0,0,0
"Lrig3",0,0.000354767415801953,-0.0107550905541839,0,0,0
"1700021G15Rik",0,0,0,0,0,0
"1700025K04Rik",0,0,0,0,0,0
"Gm40797",0,0,0,0,0,0
"Gm47966",0,0,0,0,0,0
"4930484H19Rik",0.000273785849958216,0,0,0,0,0
"Atp23",0,0,0,0,0,0
"Gm49335",0,0,0,0,0.00113247691390569,0
"Gm47972",0,0,0,0,0,0
"Ctdsp2",0,0,0,0,0,-0.000327443328341306
"Avil",0,0,0,0,0,0
"Tsfm",0,0,0,0,0,0
"Eef1akmt3",0,0,0,0,0,0
"Mettl1",0.000177514931554323,0,0,0,0,0
"Cyp27b1",0,0,0,0,0,0
"March9",0,0,0,0,0,0
"Cdk4",0,4.06573412743453e-05,0.000577923942647259,0,0,0
"Tspan31",0,0,0,0,0,0
"A730063M14Rik",0,0,0,0,0,0
"Agap2",0,0,0,0,0,0
"Os9",0,0,0,0,0,0
"B4galnt1",0.00188540952902087,0,0,0,0,0
"Slc26a10",0,0,0,0,0,-0.00061047410005018
"Arhgef25",0,0,0,0,0,0
"Dtx3",0,0,0,0,0,0
"F420014N23Rik",0,0,-0.00181869647381405,0,0,0
"Pip4k2c",0,0,0,0,0,0
"Kif5a",0,0,0,0,0,0
"Dctn2",-0.000191883000689204,0,0,0,0,0
"Mbd6",0,0,0,0,0,0
"Ddit3",-0.000106704644006288,0,0,0,0,0
"AC144852.1",0,0,0,0,0,0
"Mars",0,0,0,0,0,0
"Arhgap9",0,0,0,0,0,8.53902103241288e-05
"Gli1",0,0,0,0,0,0
"Gm47200",0,0,0,0,0,0
"Inhbe",-0.000907424542577877,0,0.00138085343481866,0,0,0
"Inhbc",0,0,0,0,0,0
"R3hdm2",0,0,0,0,0,0
"Stac3",0,0,0,0,0,0
"Ndufa4l2",0,0,0,0,0,0
"Shmt2",0,0,-0.00114584612664094,0,0,0
"Nxph4",0,0,0,0,0,0
"Lrp1",0,0,0,0,0,0.000667359252538893
"Gm16217",0,0,0,0,0,0
"Stat6",0,0,0,0,0,0
"Nab2",0,0,0.000106908243725103,0,0,0
"Gm16229",0,0,0,0,0,0
"Nemp1",0,0,0,0,0,0
"Gm16230",0,0,0,0,0,0
