"gene.name","Oligodendro","Microglia","aNSC_NPC","Astrocyte_qNSC","Neuroblast","Endothelial"
"E130120K24Rik",0,0,0,0,0,0
"Rubie",0,0,0,0,0,0
"4933425B07Rik",0,0,0,0,0,0
"D330046F09Rik",0,0,0,0,0,0
"Gm48924",0,0,0,0,0,0
"Cdkn3",0,0,0,0,0,0
"Cnih1",0,0,0,0,-0.0295119434285141,0
"Gm48933",0.178630006424973,0,0,0,0,0
"Gmfb",0,0,0,0,0,0
"Cgrrf1",0,0,0,0,0,0
"Gm34934",0.0126029160956587,0,0,0,0,0
"Samd4",-0.0192813714938285,0,0,0,0,0
"2810457G06Rik",0,0.0411724469364639,0,0,0,0
"Gm10371",0,0,0,0,0,0
"Gch1",0,0,0,0,0,0
"Wdhd1",0,0,0,0,0,0
"Gm49150",0,0,0,0,0,0
"Socs4",0,-0.00779772835604505,0,0,0,0
"Mapk1ip1l",0,0,0,0,0,0
"Gm49189",0,0,0,0,0,0
"Lgals3",0,0,-0.000330588939398578,0,0,0
"Dlgap5",0,-0.00966556190554701,0,0,0,0
"Gm48975",0,0,0,0,0,0
"Fbxo34",0,0,0,0,0,0
"Gm35166",-0.267065057695161,0,0,0,0,0
"Atg14",0,0,0,0,-0.0263947997242442,0
"Gm49004",0,0,0,0,0,0
"Ktn1",0,-0.00711552701427187,0,-0.0110438817356867,0,0
"4930538L07Rik",0,0,0,0,0,0
"Gm41148",0,0,0,0,0,0
"Gm49302",0,0,0,0,0,0
"Gm35360",0,0,0,0,0,0
"4930447J18Rik",0,0,0,0,0,0
"Gm49303",0,0,0,0,0,0
"Gm49304",0,0,0,0,0,0
"Gm49305",0,0,0,0,0,0
"Gm49306",0,0,0,0,0,0
"Peli2",0,0,-0.024268731695766,-0.172309921314412,0,0
"1700128I11Rik",0,0,0,0,0,0
"Tmem260",0,0,0,0,0,0
"4930572G02Rik",0,0,0.120399342676528,0,0,0
"Gm49120",0,0,0,0,0,0
"Gm35766",0,0,0,0,0,0
"Gm49151",0,0,0,0,0,0
"Otx2",0,0,0,0,0,0
"Otx2os1",0,0,0,0,0,0
"Gm49156",0,0,0,0,0,0
"Exoc5",0,0,0,0,0,0
"Ap5m1",0,0,0,0,0,0
"Naa30",0,0,0,0,0,0
"Gm48935",0,0,0,0.0326910633245647,0,0
"1700011H14Rik",0,0,0,0,0,0
"Slc35f4",0,0,0,0,0,0
"Gm48940",0,0,0,0,0,0
"3632451O06Rik",0,0,0,0,0,0
"Gm36146",0,0,0,0,0,0
"Olfr722",0,0,0,0,0,0
"Olfr723",0,0,0,0,0,0
"Olfr724",0,0,0,0,0,0
"Olfr725",0,0,0,0,0,0
"Olfr726",0,0,0,0,0,0
"Olfr727",0,0,0,0,0,0
"Olfr728",0,0,0,0,0,0
"Olfr729",0,0,0,0,0,0
"Olfr730",0,0,0,0,0,0
"Olfr731",0.000222495035735814,0,0,0,0,0
"Olfr732",0,0,0,0,0,0
"Olfr733",0,0,0,0,0,0
"Olfr734",0,0,0,0,0,0
"Olfr735",0,0,0,0,0,0
"Tlr11",0,0,0,0,0,0
"Olfr736",0,0,0,0,0,0
"Olfr738",0,0,0,0,0,0
"Olfr739",0,0,0,0,0,0
"Olfr740",0,0,0,0,0,0
"Olfr741",0,0,0,0,0,0
"Olfr742",0,0,0,0,0,0
"Olfr743",0,0,0,0,0,0
"Olfr744",0,0,0,0,0,0
"Olfr745",0,0,0,0,0,0
"Olfr746",0,0,0,0,0,0
"Olfr747",0,0,0,0,0,0
"Olfr748",0,0,0,0,0,0
"Olfr749",0,0,0,0,0,0
"Ttc5",0,0,0,0,0,0
"Ccnb1ip1",0,0,0,0,0,0
"Parp2",0,0,0,0,0,0
"Tep1",0,0,0,0,0,0
"Gm26782",0,0,0,0,0,0
"Klhl33",0,0,0,0,0,0
"Osgep",0,0,0,0,0,0
"Apex1",0,0,0,0,0,0
"Tmem55b",0,0,0,0.0856628740368398,0,0
"Pnp",0,-0.0700943822914502,0,0,0,0
"Gm49342",0,0,0,0,0,0
"Pnp2",0,0,0,0,0,0
"Rnase10",0,0,0,0,0,0
"Rnase9",0,0,0,0,0,0
"Rnase11",0,0,0,0,0,0
"Rnase12",0,0,0,0,0,0
"Olfr750",0,0,0,0,0,0
"Rnase4",0,0,0,0,0,0
"Ang",0,0,0,0,-0.00324271047321238,0
"Eddm3b",0,-0.0200137392835229,0,0,0,0
"Rnase6",0,0,0,0,0,0
"1810028F09Rik",0,0,0,0,0,0
"Rnase1",0,0,0,0,0,0
"Rnase2b",0,0,0,0,0,0
"Ang2",0,0,0,0,0,0
"Ear14",0,0,0,0,0,0
"Rnase2a",0,0,0,0,0,0
"Gm21718",0,0,0,0,0,0
"AC125117.1",0,0,0,0,0,0
"Gm7247",0,0,0,0,0,0
"Vmn2r88",0,0,0,0,0,0
"Vmn2r89",0,0,0,0,0,0
"Gm5622",0,0,0,0,0,0
"Gm17175",0,0,0,0,0,0
"Gm17174",0,0,0,0,0,0
"Gm17078",0,0,0,0,0,0
"Gm4181",0,0,0,0,0,0
"Gm17079",0,0,0,0,0,0
"Gm5800",0,0,0,0,0,0
"Ang4",0,0,0,0,0,0
"AY358078",0,0,0,0,0,0
"Ear6",0,0,0,0,0,0
"Mettl17",0,0,0,0,0,0
"Slc39a2",0,0,0,0,0,0
"Ndrg2",0.0463702902490268,0,0,0.0815715397405592,0,0
"Tppp2",0,0,0,0,0,0
"Rnase13",0,0,0,0,0,0
"Gm49076",0,0,0,0,0,0
"Arhgef40",0,0,0,0,0,0
"Gm16617",0,0,0,0,0,0
"Zfp219",0,0,0,0,0,0
"Tmem253",0,0.0648656067217583,0.0607101834048573,0.905896223081487,0,0
"Gm49086",0,0,0,0,0,0
"Gm49256",0,0,0,0,0,0
"Olfr221",0,0,0,0,0,0
"Hnrnpc",0,0,0,0,0,0
"Rpgrip1",0.00764194832984708,0,0,0,0,0
"Supt16",0,0,0,0,0,0
"Gm26590",0,0,0,0,0,0
"Chd8",-0.0161839444546471,0,0,0,0,0
"Rab2b",0,0,0,0,0,0
"Tox4",-0.0245872207369464,0,0,0,0,0
"Mettl3",0,0,0.015322356248589,0,0,0
"Sall2",0,0,-0.0286292091990848,0.0128237827372137,0,0
"Olfr1513",0,0,0,0,0,0
"Olfr1512",0,0,0,0,0,0
"Olfr1511",0,0,0,0,0,0
"Olfr1510",0,0,0,0,0,0
"Trav1",0,0,0,0,0,0
"Olfr1509",0,0,0,0,0,0
"Olfr1508",0,0,0,0,0,0
"Olfr1507",0,0,0,0,0,0
"Trav2",0,0,0,0,0,0
"Trav3-1",0,0,0,0,0,0
"Trav4-1",0,0,0,0,0,0
"Trav5-1",0,0,0,0,0,0
"Trav6-1",0,0,0,0,0,0
"Trav7-1",0,0,0,0,0,0
"Trav6-2",0,0,0,0,0,0
"Trav7d-2",0,0,0,0,0,0
"Trav4d-2",0,0,0,0,0,0
"Trav6d-3",0,0,0,0,0,0
"Trav7d-3",0,0,0,0,0,0
"Trav6d-4",0,0,0,0,0,0
"Trav7d-4",0,0,0,0,0,0
"Trav8d-1",0,0,0,0,0,0
"Trav9d-1",0,0,0,0,0,0
"Trav6d-5",0,0,0,0,0,0
"Trav10d",0,0,0,0,0,0
"Trav6d-6",0,0,0,0,0,0
"Trav11d",0,0,0,0,0,0
"Trav7d-5",0,0,0,0,0,0
"Trav12d-1",0,0,0,0,0,0
"Trav13d-1",0,0,0,0,0,0
"Trav14d-1",0,0,0,0,0,0
"Trav15d-1-dv6d-1",0,0,0,0,0,0
"Trav3d-2",0,0,0,0,0,0
"Trav9d-2",0,0,0,0,0,0
"Trav4d-3",0,0,0,0,0,0
"Trav5d-2",0,0,0,0,0,0
"Trav12d-2",0,0,0,0,0,0
"Trav9d-3",0,0,0,0,0,0
"Trav5d-3",0,0,0,0,0,0
"Trav12d-3",0,0,0,0,0,0
"Trav13d-2",0,0,0,0,0,0
"Trav14d-2",0,0,0,0,0,0
"Trav15d-2-dv6d-2",0,0,0,0,0,0
"Trav3d-3",0,0,0,0,0,0
"Trav9d-4",0,0,0,0,0,0
"Trav4d-4",0,0,0,0,0,0
"Trav5d-4",0,0,0,0,0,0
"Trav6d-7",0,0,0,0,0,0
"C920008G01Rik",0,0,0,0,0,0
"Gm30214",0,0,0,0,0,0
"Trav13d-3",0,0,0,0,0,0
"Trav8d-2",0,0,0,0,0,0
"Trav16d-dv11",0,0,0,0,0,0
"Trav13d-4",0,0,0,0,0,0
"Trav14d-3-dv8",0,-0.103724833497136,0,0,0,0
"Trav15d-3",0,0,0,0,0,0
"Trav7n-4",0,0,0,0,0,0
"Trav9n-1",0,0,0,0,0,0
"Trav6n-5",0,0,0,0,0,0
"Trav10n",0,0,0,0,0,0
"Trav6n-6",0,0,0,0,0,0
"Trav11n",0,0,0,0,0,0
"Trav7n-5",0,0,0,0,0,0
"Trav12n-1",0,0,0,0,0,0
"Trav13n-1",0,0,0,0,0,0
"Trav14n-1",0,0,0,0,0,0
"Trav15n-1",0,0,0,0,0,0
"Trav3n-2",0,0,0,0,0,0
"Trav9n-2",0,0,0,0,0,0
"Trav4n-3",0,0,0,0,0,0
"Trav5n-2",0,0,0,0,0,0
"Trav12n-2",0,0,0,0,0,0
"Trav9n-3",0,0,0,0,0,0
"Trav5n-3",0,0,0,0,0,0
"Trav12n-3",0,0,0,0,0,0
"Trav13n-2",0,0,0,0,0,0
"Trav14n-2",0,0,0,0,0,0
"Trav15n-2",0,0,0,0,0,0
"Trav3n-3",0,0,0,0,0,0
"Trav9n-4",0,0,0,0,0,0
"Trav4n-4",0,0,0,0,0,0
"Trav5n-4",0,0,0,0,0,0
"Trav6n-7",0,0,0,0,0,0
"Trav7n-6",0,0,0,0,0,0
"Gm43650",0,0,0,0,0,0
"Trav13n-3",0,0,0,0,0,0
"Trav8n-2",0,0,0,0,0,0
"Trav16n",0,0,0,0,0,0
"Trav13n-4",0,0,0,0,0,0
"Trav14n-3",0,0,0,0,0,0
"Trav15n-3",0,0,0,0,0,0
"Trav7-2",0,0,0,0,0,0
"Trav4-2",0,0,0,0,0,0
"Trav6-3",0,0,0,0,0,0
"Trav7-3",0,0,0,0,0,0
"Trav6-4",0,0,0,0,0,0
"Trav7-4",0,0,0,0,0,0
"Trav8-1",0,0,0,0,0,0
"Trav9-1",0,0,0,0,0,0
"Trav6-5",0,0,0,0,0,0
"Trav10",0,0,0,0,0,0
"Trav6-6",0,0,0,0,0,0
"Trav11",0,0,0,0,0,0
"Trav7-5",0,0,0,0,0,0
"Trav12-1",0,0,0,0,0,0
"Trav13-1",0,0,0,0,0,0
"Trav14-1",0,0,0,0,0,0
"Trav15-1-dv6-1",0,0,0,0,0,0
"Trav3-2",0,0,0,0,0,0
"Trav9-2",0,0,0,0,0,0
"Trav4-3",0,0,0,0,0,0
"Trav5-2",0,0,0,0,0,0
"Trav12-2",0,0,0,0,0,0
"Trav12-3",0,0,0,0,0,0
"Trav13-2",0,0,0,0,0,0
"Trav14-2",0,0,0,0,0,0
"Trav15-2-dv6-2",0,0,0,0,0,0
"Trav3-3",0,0,0,0,0,0
"Trav9-4",0,0,0,0,0,0
"Trav4-4-dv10",0,0,0,0,0,0
"Trav5-4",0,0,0,0,0,0
"Trav6-7-dv9",0,0,0,0,0,0
"Trav7-6",0,0,0,0,0,0
"Trav13-3",0,0,0,0,0,0
"Trav8-2",0,0,0,0,0,0
"Trav16",0,0,0,0,0,0
"Trav13-4-dv7",0,0,0,0,0,0
"Trav14-3",0,0,0,0,0,0
"Trav15-3",0,0,0,0,0,0
"Trav3-4",0,0,0,0,0,0
"Trav12-4",0,0,0,0,0,0
"B230359F08Rik",0,0,0,0,0,0
"Trav17",0,0,0,0,0,0
"Trav18",0,0,0,0,0,0
"Trav19",0,0,0,0,0,0
"Trav20",0,0,0,0,0,0
"Trav21-dv12",0,0,0,0,0,0
"Trdv1",0,0,0,0,0,0
"Gm43647",0,0,0,0,0,0
"Trav22",0,0,0,0,0,0
"Trdv2-1",0,0,0,0,0,0
"Trdv2-2",0,0,0,0,0,0
"Trav23",0,0,0,0,0,0
"Trdv3",0,0,0,0,0,0
"Gm30275",0,0,0,0,0,0
"Trdv4",0,0,0,0,0,0
"Trdd1",0,0,0,0,0,0
"Trdd2",0,0,0,0,0,0
"Trdj1",0,0,0,0,0,0
"Gm43434",0,0,0,0,0,0
"Trdj2",0,0,0,0,0,0
"Trdc",0,0,0,0.188737521761758,0.0290594197023872,0
"Trdv5",0,0,0,0,0,0
"Traj61",0,0,0,0,0,0
"Traj60",0,0,0,0,0,0
"Traj59",0,0,0,0,0,0
"Traj58",0,0,0,0,0,0
"Traj57",0,0,0,0,0,0
"Traj56",0,0,0,0,0,0
"Traj55",0,0,0,0,0,0
"Traj54",0,0,0,0,0,0
"Traj53",0,0,0,0,0,0
"Traj52",0,0,0,0,0,0
"Traj51",0,0,0,0,0,0
"Traj50",0,0,0,0,0,0
"Traj49",0,0,0,0,0,0
"Traj48",0,0,0,0,0,0
"Traj47",0,0,0,0,0,0
"Traj46",0,0,0,0,0,0
"Traj45",0,0,0,0,0,0
"Traj44",0,0,0,0,0,0
"Traj43",0,0,0,0,0,0
"Traj42",0,0,0,0,0,0
"Traj41",0,0,0,0,0,0
"Traj40",0,0,0,0,0,0
"Traj39",0,0,0,0,0,0
"Traj38",0,0,0,0,0,0
"Traj37",0,0,0,0,0,0
"Traj36",0,0,0,0,0,0
"Traj35",0,0,0,0,0,0
"Traj34",0,0,0,0,0,0
"Traj33",0,0,0,0,0,0
"Traj32",0,0,0,0,0,0
"Traj31",0,0,0,0,0,0
"Traj30",0,0,0,0,0,0
"Traj29",0,0,0,0,0,0
"Traj28",0,0,0,0,0,0
"Traj27",0,0,0,0,0,0
"Traj26",0,0,0,0,0,0
"Traj25",0,0,0,0,0,0
"Traj24",0,0,0,0,0,0
"Traj23",0,0,0,0,0,0
"Traj22",0,0,0,0,0,0
"Traj21",0,0,0,0,0,0
"Traj20",0,0,0,0,0,0
"Traj19",0,0,0,0,0,0
"Traj18",0,0,0,0,0,0
"Traj17",0,0,0,0,0,0
"Traj16",0,0,0,0,0,0
"Traj15",0,0,0,0,0,0
"Traj14",0,0,0,0,0,0
"Traj13",0,0,0,0,0,0
"Traj12",0,0,0,0,0,0
"Traj11",0,0,0,0,0,0
"Traj9",0,0,0,0,0,0
"Traj8",0,0,0,0,0,0
"Traj7",0,0,0,0,0,0
"Traj6",0,0,0,0,0,0
"Traj5",0,0,0,0,0,0
"Traj4",0,0,0,0,0,0
"Traj3",0,0,0,0,0,0
"Traj2",0,0,0,0,0,0
"Traj1",0,0,0,0,0,0
"Trac",0,0,0,0,0,0
"Dad1",0,0,0,0,0,0
"Abhd4",0,0,0,0,0,0
"Olfr49",0,0,0,0,0,0
"5330426L24Rik",0,0,0,0,0,0
"Oxa1l",0,0,0,0,0,0
"Slc7a7",0,0,0,0,0,-0.10375511695938
"Mrpl52",0,0.00570103017938449,-0.159024003234419,0,0,0
"Mmp14",0,0,0,0,0,0
"Gm10366",0,-0.0385731421552817,0,0,0,0
"Lrp10",0,0,0,0,0,0
"Rem2",0,0,0,0,0,0
"Prmt5",0,0,0,0,0,0
"Haus4",0,0,0,0,0,0
"Ajuba",0,0,0,0,0,0
"4931414P19Rik",0,0,0,0,0,0
"Psmb5",0,0,0,0,0,0
"Psmb11",0,0,0,0,0,0
"Cdh24",0,0,0,0,0,0
"Gm17606",0,0,0,0,0,0
"Acin1",-0.00813056846497884,0,0,0,0,-0.0133856045764298
"4930579G18Rik",0,0,0,0,0,0
"1700123O20Rik",0.0187464459087265,0,0,0,0,0
"Gm29776",0,0,0,0,0,0
"Cebpe",0,0,0,0,0,0
"Slc7a8",0,-0.218987008305036,0,0,0,0
"Rnf212b",0,0,0,0,0,0
"Homez",0,0,0,0,0,0
"Ppp1r3e",0,0,0,0,0,0
"Bcl2l2",-0.00719217316934582,0.0637898650397619,0,0,0,0
"Gm20521",0,0,0,0,0,0
"Pabpn1",0,0,0,0,0,0
"Slc22a17",0,0,0,0,0,0
"Efs",0,-0.789324636306166,0,0,0,0
"Il25",0,0,0,0,0,0
"Cmtm5",-0.0943782995187153,0,0,0,0,0
"Gm49130",0,0,0,0,0,0
"Myh6",0,0,0,0,0,0
"Mhrt",0,0,0,0,0,0
"Myh7",0,0,0,0,0,0
"Gm29015",0,0,0,0,0,0
"Gm17428",0,0,0,0,0,0
"Gm31251",0,0,0,0,0,0
"Ngdn",0,0,0.0240691875060692,0,0.0154754101917263,0
"Zfhx2os",0,0,0,0,0,0
"Gm20687",0.00602791540276402,0,0,0,0,0
"Zfhx2",0.0778193840979516,0,0,0,0,0
"Thtpa",0.291211671486341,0,0,0,0,0
"Ap1g2",0,0.0328194231294805,0,0,0,0
"Jph4",-0.0202705083968318,0,0,0,0,0
"Dhrs2",0,0,0,0,0,0
"Gm49022",0,0,0,0,0,0
"Dhrs4",0,0,0,0,0,0
"Carmil3",0,0,0,0,0,0
"Cpne6",0,0,0,0,0,0
"Nrl",0,0,0,0,0,0
"Gm10876",0,0,0,0,0,0
"Pck2",0,0,0,0,0,0
"A730061H03Rik",0,0,0,0,0,0
"Dcaf11",0,0,0,0,-0.00173514676093081,0
"Gm15932",0,0,0,0,0,0
"Fitm1",0,0,0,0,0,0
"Psme1",0.0348481016673274,0.271776649959438,0,0,0,0
"Emc9",0,0,0,0,0,0
"Psme2",0,0,-0.00872835792121934,0,0,0
"Rnf31",0,0,0,0,0,0
"Irf9",0.535715066631936,0.0128970183999564,0.0258230613039033,0.401662585114592,0,0
"Rec8",0,0,0,0.179174140929305,0,0
"Ipo4",0,0,0,0,0,0
"Gm49378",0.413240570089773,0,0,0,0,0
"Tm9sf1",0,0,0,0,0,0
"AC174678.1",0,0,0,0,0,0
"Tssk4",0,0,0,0,0,0
"Mdp1",0,0.0203193072433057,0,0.262130233543283,-0.0381547412534795,0
"Nedd8",0,0,0,0,-0.0102659279573999,0
"Gmpr2",0.0458989164410674,0,0.18486288627172,0,0,0
"Tinf2",0,-0.0444373490005567,0,0,0,0
"Gm49067",0,0,0,0,0,0
"Tgm1",0,0,0,0,0,0
"Rabggta",0,0,0,0,0,-1.06508246728638
"Dhrs1",0,0,0,0,0,0
"Nop9",0,0,0,0,0,0
"Cideb",0,0,0,0,0,0
"Ltb4r2",0,0,0,0.0359989170934154,0,0
"Ltb4r1",0,0,0,0,0,0
"Adcy4",0,0,0,0,0,0.0174790302783773
"Ripk3",0,0,0,0,0,0
"Nfatc4",0,0,0,0,0,0
"Nynrin",0,0,0,0,0,0
"Gm26751",0,0,0,0,0,0
"Cbln3",0,0,0,0,0,0
"Khnyn",0,0,0,0,0,0
"Sdr39u1",0,0,0,0,0,0
"Gm48925",0,0,0,0,0,0
"Cma1",0,0,0,0,0,0
"Cma2",0,0,0,0,0,0
"Mcpt1",0,0,0,0,0,0
"Mcpt9",0,0,0,0,0,0
"Mcpt2",0,0,0,0,0,0
"Mcpt4",0,0,0,0,0,0
"Mcpt8",0,0,0,0,0,0
"Ctsg",0,0,0,0,0,0
"Gzme",0,0,0,0,0,0
"Gzmd",0,0,0,0,0,0
"Gzmg",0,0,0,0,0,0
"Gzmn",0,0,0,0,0,0
"Gm4022",0,0,0,0,0,0
"Gzmf",0,0,0,0,0,0
"Gzmc",0,0,0,0,0,0
"Gzmb",0,0,0,0,0,0
"Atp12a",0,0,0,0,0,0
"Gm10873",0,0,0,0,0,0
"Rnf17",0,0,0,0,0,0
"Cenpj",0.098075310135889,0,0,0,0,0
"Parp4",0,0,0,0,0,0
"Gm16573",0,0,0,0,0,0
"Mphosph8",0,0,0,0,-0.173786045638504,0
"Gm16973",0,0,0,0,0,0
"Pspc1",0,0,0,0,0,-0.0124010710125882
"Zmym5",0,0,0,0,0,0
"Zmym2",0,-0.0062106274286476,0,0,0,0
"B020004C17Rik",0,0,0,0,0,0
"Gja3",0,0,0,0,0,0
"Gjb2",-1.34698505323906,0,0,0.0440399826496347,0,0
"Gm4491",-1.39445151555385,0,0,0,0,0
"Gjb6",0,0,0,0,0,0
"Cryl1",0,-0.0119804216047654,0,0,0,0
"Ift88",0,0,0,0,0,0
"Ift88os",0,0,0,0,0,0
"Il17d",0,0,0,0,0,0
"Eef1akmt1",0,0,0,0,0,0
"Xpo4",0,0,0,0,0,0
"Gm49361",0,0,0,0,0,0
"Lats2",0,0,0,0,0,0
"Sap18",0,0,0,0,0,0
"Ska3",0,0,0,0,-0.04887381583838,0
"Mrpl57",0,0,0,0,0,0
"Zdhhc20",0,0,0,0,0,0
"Micu2",0,0,0,0,0,0
"Fgf9",0,0,0,0,0,0
"Gm33321",0,0,0,0,0,0
"Gm48447",0,0,0,0,0,0
"Gm33472",0,0,0,0,0,0
"Gm41162",0,0,0,0,0,0
"Gm48453",0,0,0,0,0,0
"1700129C05Rik",0,0,0,0,0,0
"Gm5142",0,0,0,0,0,0
"Rcbtb1",0,-0.0180125751849129,0,0,0,0
"Gm6904",0,0,0,0,0,0
"Phf11a",0,0,0,0,0,0
"Phf11b",0,0,-0.010396976237794,0,0,0
"Phf11d",0,0,0,0,0,0
"Phf11c",0,0,0,0,0,0
"Setdb2",0,0,0,0,0,0
"Cab39l",0,-0.0255513339034349,0,0,0,0
"Cdadc1",0,0,0,0,0,0
"Shisa2",0,0,-2.4974099930197,0,0,0
"Atp8a2",-0.0795499121068479,-0.00631916696167686,0,0,0,0
"4930563I02Rik",0,0,0,0,0,0
"Nupl1",0,0,0,0,0,0
"Gm49336",0,0,0,0,0,0
"Mtmr6",0,0,0,0,0,0
"Amer2",0,0,0,0,0.0197317893865887,0
"Gm29266",0,0,0,0,0,0
"Spata13",0,-8.21592792341738e-06,0,-0.00695105297003188,0,0
"C1qtnf9",0,0,0,0,0,0
"Mipepos",0,0,0,0,0,0
"Mipep",0,0,0,0,0,0
"Tnfrsf19",0,0.0879822312756301,0,0,0,0
"AC124555.1",0,0,0,0,0,0
"Sacs",0,0,0,0,0,0
"Sgcg",0,0,0,0,0,0
"1700109G14Rik",0,0,0,0,0,0
"Arl11",0,0,0,0,0,0
"Ebpl",-0.0151456116181791,0,0,0,0,-0.0265202683245845
"Kpna3",0,0,0,0,0,0
"4930556J02Rik",0,0,0,0,0,0
"Spryd7",0,0,0,0,0,0
"Trim13",0,0,0,0,0,0
"Kcnrg",0,0,0,0,0,0
"Gm27010",0,0,0,0,0,0
"Gm26916",0,0,0,0,0,0
"Gm27017",0,0,0,0,0,0
"Gm35419",0,0,0,0,0,0
"Gm26969",0,0,0,0,0,0
"Dleu7",0,0,0,0,0,0
"Rnaseh2b",0,0,0,0,0,0
"Gucy1b2",0,0,0,0,0,0
"Gm4131",0,0,0,0,0,0
"Fam124a",0,0,0,-0.0269283432316222,0,0
"Serpine3",0,0,0,0,0,0
"Ints6",0,0,0,0,0,0
"4931440J10Rik",0,0,0,0,0,0
"Gm26536",0,0,0,0,0,0
"Wdfy2",0,0,0,0,0,-0.0196173480833146
"Defb48",0,0,0,0,0,0
"Defb47",0,0,0,0,0,0
"Defb43",0,0,0,0,0,0
"Defb30",0,0,0,0,0,0
"Defb42",0,0,-0.0626014253951488,0,0,2.60388039886237
"Ctsb",0,0,0,0,0,0
"Fdft1",0,0,0,0,0,0
"Neil2",0,0,0,0,0,0
"Gata4",0,0,0,0,0,0
"Gm49390",0,0,0,0,0,0
"Gm5463",0,0,0,0,0,0
"Blk",0,0,0,0,0,0
"Fam167a",0,0,0,-0.102071723165786,-0.47171065147156,0
"Tdh",0,0,0,0,0,0
"Gm17232",0,0,0,0,0,0
"Mtmr9",0,0,0,0,0,0
"Gm15918",0,0,0,0,0,0
"Xkr6",0,0.0888393900139224,0,-0.0562504461393352,0.00369010173466686,0
"Pinx1",0,0,0,0,0,0
"Sox7",0,0,0,0,0,0
"4930578I06Rik",0,0,0,0,0,0
"Rp1l1",0,0,0,0,0,0
"Prss55",0,0,0,0,0,0
"Prss51",0,0,0,0,0,0
"4930471C04Rik",0,0,0,0,0,0
"Prss52",0,0,0,0,0,0
"Gm17116",0,0,0,0,0,0
"9630015K15Rik",0,0,0,0,0,0
"Msra",0,0,0,-0.0325514722967732,0,0
"Gm47202",0,0,0,0,0,0
"Mir124a-1hg",0,-0.121537331716635,0,0,0,0
"Kif13b",0,0,0,0,0.00972189038872455,0
"Hmbox1",0,-0.000934988474170353,0,0,0,-0.0306128656385655
"Ints9",0,0,0,0,0,0
"Extl3",0,0,0,0,0,0
"Gm30008",0,0,0,0,0,0
"Gm41177",0,0,0,0,0,0
"Fzd3",0,0,0,0,0,0
"Fbxo16",8.21127299252627e-05,0,-0.553479675967522,0.0376181253090329,0,0
"Gm48433",0,0,0,0,0,0
"Gm48449",0,0,0,0,0,0
"Zfp395",0,0,0,0.0620709157139624,0,0
"Pnoc",0,0,0,0,0,0
"Elp3",0,0,0,0,0,0
"Nuggc",0,0,0,0,0,0
"Scara5",0,0,0,0,0,0
"Pbk",0,0,0,0.10781869554585,0,0
"Esco2",0,0,0,0,0,0
"Ccdc25",0,0,0,0,-0.00150919657544454,-0.0701719382810099
"Scara3",0,0,0,0,0,0
"Clu",0,0,0,0,0,0
"Gulo",0,0,0,0,0,0
"Adam2",0,0,0,0,0,0
"Ephx2",0,0,0.121960550280775,0,0,-0.795950306818783
"Chrna2",0,0,0,0,0,0
"Ptk2b",0,0,0,0,0,0
"Trim35",0,0,0,0,0,0
"Gm41183",0.32749644675906,0,0,0,0,0
"Stmn4",0,0,0,0,0.13935678389992,0
"Adra1a",0,0,0,0,0,0
"Gm10032",0,0,0,0,0,0
"Dpysl2",0,0,0,0,0.661771743963006,0
"Gm5464",0,0,0,0,0,0
"Pnma2",0,0,0,0,-0.0637538435150702,0
"Bnip3l",-0.000479202825144331,0,0,0,0,0
"Ppp2r2a",0,0,0,0,0,0
"AC166061.1",-1.23652242944529,0,0,0,0,0
"Gm20675",0,0,0,0,0,0
"Ebf2",0,0,0,0,0,0
"Gm6878",0,0,0,0,0,0
"4930438E09Rik",0,0,0,0,0,0
"Gm10860",0,0,0,0,0,0
"Gm38409",0,0,0,0,0,0
"Cdca2",0,0,0,0,0,-0.209885632743305
"Kctd9",0,0,0,0,0,0
"Gnrh1",0,0,0,0,0,0
"Dock5",0,0,0,0,0,0
"Gm31107",0,0,0,0,0,0
"Nefm",0,-0.000950838161806052,0,0,0,0
"Nefl",0.42759544002613,0,0,0,0,0
"Gm47212",0,0,0,0,0,0
"Gm31227",0,0,0,0,0,0
"Adam7",0,0,0,0,0,0
"Adamdec1",0,0,0,0,0,0
"Adam28",0,0,0,0,0,0
"Gm41192",0,0,0,0,0,0
"Stc1",0,0,0,0,0,0
"1700092C10Rik",0,0,0,0,0,0
"Nkx2-6",0,0,0,0,0,0
"Nkx3-1",0,0,0,0,0,0
"Slc25a37",0,0,0,0,0,0
"Gm27222",0,0,0,0,0,0
"Gm27223",0,0,0,0,0,0
"Synb",0,0,0,0,0,0
"Gm16677",0,0,0,0,0,0
"Entpd4",0,0,0,0,0,0
"Gm27221",0,0,0,0,0,0
"Gm16867",0,-0.0759156403949092,0,0,0,0
"Gm27175",0,0,0,0,0,0
"Gm27179",0,0,0,0,0,0
"Gm27174",0,0,0,0,0,0
"Entpd4b",0,0,0,0,0,0
"Gm27176",0,0,0,0,0,0
"Gm27177",0,0,0,0,0,0
"Loxl2",0,0,0,0,0,0
"R3hcc1",0,0,0,0,0,0
"Chmp7",0,0.00168803534460575,0,0,0,0
"4930480K23Rik",0,0,0,0,0,0
"Tnfrsf10b",0,0,0,0,0,0
"Rhobtb2",0,0,0,0,0,0
"Pebp4",0,0,0,0,0,0
"Gm33524",0,0,0,0,0,0
"Egr3",0,0,0,0,0,0
"Bin3",0,0,0,0,0,0
